listing_id,published_at,closed_at,status,deal_type,city,district,address,lat,lon,rooms,floor,floors_total,area_total,area_kitchen,price,currency,price_uah,agent_id,agency,contact_phone,source,description
L100915,2024-01-03,2024-02-16,closed,rent,Lviv,Shevchenkivskyi,"vul. Khreshchatyk, 106",49.879458,24.036914,1,11,11,108,25,22580,UAH,22580,NA,NA,380525011216,portal_a,"Perfect for families. 1-bedroom apartment, 11/11 floor."
L100916,2024-01-27,2024-02-15,closed,sale,Odesa,Prymorskyi,"vul. Mira, 61",46.504547,NA,3,9,19,132,32,120899,EUR,NA,AG9170,EstateGroup,380578410623,portal_b,Comfortable 3-room apartment in Prymorskyi district. Total area 132 sq.m.
L100917,2024-01-28,2024-03-14,closed,sale,Kyiv,Obolonskyi,"vul. Franka, 40",50.381286,30.497189,3,1,14,79,NA,4122569,UAH,4122569,AG7244,PrimeEstate,380523727444,portal_a,"Great location in Kyiv. 3 rooms, 1 floor. Well renovated."
L100918,2024-05-08,NA,active,rent,Odesa,Suvorovskyi,"vul. Mira, 106",NA,30.680428,3,21,22,40,6,237,USD,8888,NA,RealtyPro,380663640867,portal_a,"Modern design, all amenities. Suvorovskyi, 40 sq.m."
L100919,2024-02-12,NA,active,rent,Lviv,Sykhivskyi,"vul. Teatralna, 109",49.837485,24.059448,4,3,7,77,16,530,EUR,21624,NA,NA,380504429807,portal_b,Comfortable 4-room apartment in Sykhivskyi district. Total area 77 sq.m.
L100920,2024-03-06,NA,withdrawn,rent,Kyiv,Solomianskyi,"vul. Peremohy, 83",50.463099,30.505639,1,7,11,45,NA,345,USD,12938,AG1192,PrimeEstate,380687566119,portal_b,"Modern design, all amenities. Solomianskyi, 45 sq.m."
L100921,2024-04-14,2024-05-01,closed,rent,Kyiv,Desnianskyi,"vul. Parkova, 37",50.472059,30.494225,4,13,16,42,9,374,USD,14025,AG9464,PrimeEstate,380745253046,portal_c,Comfortable 4-room apartment in Desnianskyi district. Total area 42 sq.m.
L100922,2024-04-07,2024-06-01,closed,sale,Kyiv,Podilskyi,"vul. Teatralna, 115",NA,30.455233,4,5,6,38,NA,39849,USD,1494338,AG3329,UrbanHouse,380859764674,portal_b,"Modern design, all amenities. Podilskyi, 38 sq.m."
L100923,2024-02-11,2024-03-15,closed,rent,Kyiv,Darnytskyi,"vul. Sichovykh Striltsiv, 91",50.488122,NA,3,3,23,87,18,25421,UAH,25421,AG9685,PrimeEstate,380856790883,portal_c,Comfortable 3-room apartment in Darnytskyi district. Total area 87 sq.m.
L100924,2024-05-19,NA,active,rent,Odesa,Malynovskyi,"vul. Sichovykh Striltsiv, 102",46.527521,30.745293,3,5,19,106,22,22373,UAH,22373,NA,NA,380894289537,portal_a,"Great location in Odesa. 3 rooms, 5 floor. Well renovated."
L100925,2024-02-24,2024-03-03,closed,rent,Kyiv,Darnytskyi,"vul. Khreshchatyk, 30",50.392456,30.489071,3,1,9,48,12,382,EUR,15586,AG9733,RealtyPro,380632684058,portal_a,"Spacious apartment near metro. 48 sq.m, 3 rooms. Excellent condition."
L100926,2024-04-04,NA,active,rent,Odesa,Prymorskyi,"vul. Teatralna, 133",46.433751,30.675808,4,4,18,87,14,772,USD,28950,AG8335,PrimeEstate,380945275871,portal_b,"Spacious apartment near metro. 87 sq.m, 4 rooms. Excellent condition."
L100927,2024-06-13,2024-07-14,closed,sale,Lviv,Lychakivskyi,"vul. Heroiv, 117",NA,23.99208,5,2,25,83,18,4297528,UAH,4297528,AG4044,EstateGroup,380645836842,portal_a,"Great location in Lviv. 5 rooms, 2 floor. Well renovated."
L100928,2024-05-27,NA,withdrawn,rent,Lviv,Zaliznychnyi,"vul. Mira, 31",49.854075,24.034955,4,3,6,142,27,1107,EUR,45166,AG3403,HomeCenter,380861578221,portal_c,"Great location in Lviv. 4 rooms, 3 floor. Well renovated."
L100929,2024-03-16,2024-03-22,withdrawn,rent,Lviv,Halytskyi,"vul. Bandery, 34",49.802078,24.044783,1,7,23,67,14,528,USD,19800,AG1947,RealtyPro,380502538553,portal_a,"Perfect for families. 1-bedroom apartment, 7/23 floor."
L100930,2024-05-24,NA,active,rent,Odesa,Suvorovskyi,"vul. Shevchenka, 28",46.518405,30.689093,4,5,7,71,9,424,EUR,17299,AG7274,CityRealty,380626989108,portal_a,"Great location in Odesa. 4 rooms, 5 floor. Well renovated."
L100931,2024-04-06,NA,withdrawn,rent,Odesa,Suvorovskyi,"vul. Mira, 28",NA,30.714663,5,1,9,127,16,1007,USD,37762,AG9088,CityRealty,380513628659,portal_a,"Perfect for families. 5-bedroom apartment, 1/9 floor."
L100932,2024-03-11,2024-04-15,closed,sale,Kiev,Obolonskyi,"vul. Franka, 6",50.507227,30.489233,4,3,14,175,NA,8864398,UAH,8864398,AG9632,EstateGroup,380884267061,portal_b,"Modern design, all amenities. Obolonskyi, 175 sq.m."
L100933,2024-05-05,2024-05-27,closed,sale,Lviv,Sykhivskyi,"vul. Lesi Ukrainky, 88",49.850704,23.99458,4,4,10,114,17,140633,EUR,5737826,AG7598,RealtyPro,380893483685,portal_c,"Spacious apartment near metro. 114 sq.m, 4 rooms. Excellent condition."
L100934,2024-06-05,2024-07-17,closed,rent,Lviv,Lychakivskyi,"vul. Lesi Ukrainky, 112",49.853863,24.055685,2,2,5,66,11,365,USD,13688,AG1414,HomeCenter,380545578649,portal_a,"Modern design, all amenities. Lychakivskyi, 66 sq.m."
L100935,2024-03-25,NA,active,sale,Odesa,Malynovskyi,"vul. Franka, 128",46.497075,30.735545,4,7,9,38,9,1867772,UAH,1867772,NA,NA,380583050783,portal_b,"Modern design, all amenities. Malynovskyi, 38 sq.m."
L100936,2024-05-20,2024-07-18,closed,sale,Kyiv,Desnianskyi,"vul. Heroiv, 38",50.44845,30.563846,5,11,23,79,19,83659,EUR,3413287,AG4920,EstateGroup,380795590701,portal_a,"Perfect for families. 5-bedroom apartment, 11/23 floor."
L100937,2024-05-20,2024-06-15,closed,rent,Kyiv,Obolonskyi,"vul. Lesi Ukrainky, 96",50.51251,30.565167,2,7,10,44,9,336,USD,12600,NA,NA,380729359995,portal_b,Comfortable 2-room apartment in Obolonskyi district. Total area 44 sq.m.
L100938,2024-04-19,NA,active,sale,Odesa,Kiiivskyi,"vul. Sichovykh Striltsiv, 57",46.468184,30.7045,3,12,20,46,8,58324,USD,2187150,NA,NA,380765323960,portal_a,"Perfect for families. 3-bedroom apartment, 12/20 floor."
L100939,2024-01-10,NA,active,rent,Lviv,Zaliznychnyi,"vul. Lesi Ukrainky, 9",49.862519,NA,2,2,22,79,10,492,USD,18450,AG1393,HomeCenter,380848636297,portal_b,"Great location in Lviv. 2 rooms, 2 floor. Well renovated."
L100940,2024-02-17,2024-03-25,closed,rent,Kyiv,Podilskyi,"vul. Peremohy, 139",50.418161,NA,5,17,20,87,20,495,USD,18562,NA,NA,380824780763,portal_b,"Modern design, all amenities. Podilskyi, 87 sq.m."
L100941,2024-06-12,2024-06-25,closed,rent,Kyiv,Obolonskyi,"vul. Heroiv, 93",50.403377,30.455829,5,19,23,36,6,6493,UAH,6493,AG2192,RealtyPro,380864547758,portal_a,"Spacious apartment near metro. 36 sq.m, 5 rooms. Excellent condition."
L100942,2024-05-14,NA,active,rent,Odessa,Prymorskyi,"vul. Mira, 82",46.50974,NA,4,5,16,84,NA,22972,UAH,22972,AG8782,HomeCenter,380756976067,portal_b,"Modern design, all amenities. Prymorskyi, 84 sq.m."
L100943,2024-05-31,NA,active,rent,Lviv,Lychakivskyi,"vul. Heroiv, 113",49.872072,24.00206,4,19,19,55,9,347,EUR,14158,AG9353,UrbanHouse,380646813270,portal_b,"Spacious apartment near metro. 55 sq.m, 4 rooms. Excellent condition."
L100944,2024-04-13,NA,withdrawn,rent,Kyiv,Solomianskyi,"vul. Bandery, 95",50.496175,30.540291,1,10,14,20,3,4510,UAH,4510,AG6731,HomeCenter,380933619732,portal_c,"Modern design, all amenities. Solomianskyi, 20 sq.m."
L100945,2024-02-18,NA,active,rent,Lviv,Frankivskyi,"vul. Peremohy, 28",NA,24.005576,3,7,21,72,15,571,USD,21412,AG5833,EstateGroup,380684968725,portal_c,"Modern design, all amenities. Frankivskyi, 72 sq.m."
L100946,2024-05-15,2024-07-06,closed,sale,Lviv,Frankivskyi,"vul. Bandery, 52",49.806382,24.018673,4,13,22,39,9,53053,USD,1989488,AG9600,PrimeEstate,380786081995,portal_b,"Great location in Lviv. 4 rooms, 13 floor. Well renovated."
L100947,2024-05-08,NA,active,sale,Lviv,Shevchenkivskyi,"vul. Khreshchatyk, 74",49.863701,24.008438,1,3,23,69,11,95733,USD,3589988,AG4485,PrimeEstate,380959176414,portal_b,"Spacious apartment near metro. 69 sq.m, 1 rooms. Excellent condition."
L100948,2024-05-05,2024-06-15,closed,sale,Odesa,Kiiivskyi,"vul. Lesi Ukrainky, 2",46.531343,30.771438,2,9,19,34,7,44970,USD,1686375,AG6083,HomeCenter,380674308755,portal_a,Comfortable 2-room apartment in Kiiivskyi district. Total area 34 sq.m.
L100949,2024-04-07,NA,active,sale,Lviv,Zaliznychnyi,"vul. Parkova, 56",49.818666,NA,3,7,10,96,23,128809,USD,NA,AG2012,EstateGroup,380722785551,portal_b,"Great location in Lviv. 3 rooms, 7 floor. Well renovated."
L100950,2024-03-19,NA,active,sale,Lviv,Lychakivskyi,"vul. Franka, 14",49.817682,24.066915,2,5,5,151,21,165073,EUR,6734978,NA,RealtyPro,380616964740,portal_b,"Modern design, all amenities. Lychakivskyi, 151 sq.m."
L100951,2024-04-11,NA,active,rent,Odesa,Kiiivskyi,"vul. Soborna, 123",46.457986,NA,1,7,12,77,18,475,EUR,19380,NA,HomeCenter,380546295591,portal_c,"Spacious apartment near metro. 77 sq.m, 1 rooms. Excellent condition."
L100952,2024-01-20,NA,active,rent,Lviv,Sykhivskyi,"vul. Peremohy, 122",49.862975,NA,4,12,19,58,NA,520,USD,19500,NA,EstateGroup,380827941663,portal_a,"Spacious apartment near metro. 58 sq.m, 4 rooms. Excellent condition."
L100953,2024-04-03,NA,active,sale,Lviv,Frankivskyi,"vul. Sichovykh Striltsiv, 18",NA,24.004632,4,8,9,166,NA,7682852,UAH,7682852,AG5979,RealtyPro,380876640466,portal_c,"Modern design, all amenities. Frankivskyi, 166 sq.m."
L100954,2024-04-08,NA,active,sale,Lviv,Sykhivskyi,"vul. Bandery, 93",49.80906,24.055379,2,9,18,61,NA,2876618,UAH,2876618,AG7541,EstateGroup,380938599257,portal_b,"Spacious apartment near metro. 61 sq.m, 2 rooms. Excellent condition."
L100955,2024-02-01,NA,active,sale,Kyiv,Darnytskyi,"vul. Shevchenka, 24",50.493968,30.57576,2,3,11,103,19,136537,USD,5120138,AG2508,UrbanHouse,380617288231,portal_b,Comfortable 2-room apartment in Darnytskyi district. Total area 103 sq.m.
L100956,2024-01-20,NA,active,sale,Odesa,Malynovskyi,"vul. Teatralna, 72",46.499664,NA,4,7,15,65,9,69629,EUR,NA,AG7476,HomeCenter,380705012763,portal_c,Comfortable 4-room apartment in Malynovskyi district. Total area 65 sq.m.
L100957,2024-03-24,2024-03-27,closed,sale,Kyiv,Solomianskyi,"vul. Parkova, 108",50.430211,30.557051,4,1,15,48,12,2253751,UAH,2253751,AG6640,EstateGroup,380544978018,portal_a,"Great location in Kyiv. 4 rooms, 1 floor. Well renovated."
L100958,2024-03-16,NA,active,rent,Odesa,Prymorskyi,"vul. Soborna, 84",46.441077,30.703968,2,2,13,169,21,796,EUR,32477,AG6216,PrimeEstate,380608231484,portal_c,"Spacious apartment near metro. 169 sq.m, 2 rooms. Excellent condition."
L100959,2024-01-30,NA,active,rent,Kyiv,Solomianskyi,"vul. Teatralna, 49",50.467263,30.544496,2,13,13,54,7,10684,UAH,10684,AG6475,HomeCenter,380989715318,portal_a,"Perfect for families. 2-bedroom apartment, 2/13 floor."
L100960,2024-03-24,NA,active,rent,Lviv,Frankivskyi,"vul. Lesi Ukrainky, 7",49.815379,24.068643,2,2,18,75,17,399,EUR,16279,NA,NA,380793949835,portal_b,"Spacious apartment near metro. 75 sq.m, 2 rooms. Excellent condition."
L100961,2024-03-29,NA,active,sale,Lviv,Frankivskyi,"vul. Sichovykh Striltsiv, 50",49.87391,23.998072,4,4,8,69,17,81722,EUR,3334258,AG2623,HomeCenter,380807553003,portal_c,"Spacious apartment near metro. 69 sq.m, 4 rooms. Excellent condition."
L100962,2024-04-03,2024-05-14,closed,rent,Lviv,Zaliznychnyi,"vul. Bandery, 23",NA,24.04529,4,3,9,98,13,830,USD,31125,AG8951,HomeCenter,380741988219,portal_c,"Modern design, all amenities. Zaliznychnyi, 98 sq.m."
L100963,2024-05-10,2024-05-15,closed,sale,Odesa,Suvorovskyi,"vul. Peremohy, 40",46.47804,30.731597,4,7,10,42,7,52767,EUR,2152894,AG4739,CityRealty,380608346730,portal_a,"Modern design, all amenities. Suvorovskyi, 42 sq.m."
L100964,2024-03-22,NA,active,sale,Odesa,Suvorovskyi,"vul. Bandery, 28",46.526339,30.743814,1,9,12,124,26,162309,EUR,6622207,AG1688,HomeCenter,380995791965,portal_c,"Spacious apartment near metro. 124 sq.m, 1 rooms. Excellent condition."
L100965,2024-02-02,NA,active,rent,Kyiv,Podilskyi,"vul. Peremohy, 109",50.455509,30.587462,1,19,22,57,9,12410,UAH,12410,AG8372,PrimeEstate,380965778279,portal_a,"Modern design, all amenities. Podilskyi, 57 sq.m."
L100966,2024-01-02,NA,active,rent,Odesa,Prymorskyi,"vul. Peremohy, 1",46.505048,30.710685,2,6,18,72,14,13920,UAH,13920,NA,NA,380939708712,portal_b,"Spacious apartment near metro. 72 sq.m, 2 rooms. Excellent condition."
L100967,2024-06-26,2024-07-19,closed,rent,Odesa,Malynovskyi,"vul. Franka, 31",46.504766,30.697492,1,10,12,77,15,23563,UAH,23563,NA,NA,380777316675,portal_a,"Great location in Odesa. 1 rooms, 10 floor. Well renovated."
L100968,2024-06-02,NA,active,sale,Kyiv,Holosiivskyi,"vul. Lesi Ukrainky, 119",50.461553,30.482717,3,2,11,44,9,1852106,UAH,1852106,AG9124,UrbanHouse,380881923434,portal_a,"Great location in Kyiv. 3 rooms, 2 floor. Well renovated."
L100969,2024-04-28,NA,active,rent,Odesa,Malynovskyi,"vul. Bandery, 129",46.518513,30.748874,3,10,25,174,31,55176,UAH,55176,AG9780,HomeCenter,380914393363,portal_b,"Spacious apartment near metro. 174 sq.m, 3 rooms. Excellent condition."
L100970,2024-01-14,2024-02-29,closed,sale,Lviv,Sykhivskyi,"vul. Bandery, 21",49.804212,23.992578,3,1,5,73,14,3583851,UAH,3583851,AG3131,RealtyPro,380806084599,portal_c,"Perfect for families. 3-bedroom apartment, 1/5 floor."
L100971,2024-01-12,NA,active,rent,Lviv,Frankivskyi,"vul. Lesi Ukrainky, 122",49.87604,24.046562,3,6,22,56,9,16534,UAH,16534,AG9232,HomeCenter,380514180255,portal_b,"Perfect for families. 3-bedroom apartment, 6/22 floor."
L100972,2024-05-28,NA,active,rent,Kyiv,Desnianskyi,"vul. Teatralna, 17",50.382778,30.459731,5,2,13,76,13,445,USD,16688,AG8315,PrimeEstate,380735257258,portal_a,"Modern design, all amenities. Desnianskyi, 76 sq.m."
L100973,2024-03-16,2024-04-10,closed,rent,Lwiv,Shevchenkivskyi,"vul. Mira, 29",49.832013,24.003769,4,14,17,101,14,736,EUR,30029,AG3608,UrbanHouse,380989492764,portal_c,Comfortable 4-room apartment in Shevchenkivskyi district. Total area 101 sq.m.
L100974,2024-05-26,NA,active,rent,Odesa,Suvorovskyi,"vul. Parkova, 4",46.434292,30.769703,1,12,12,115,23,26615,UAH,26615,NA,NA,380526638870,portal_c,"Great location in Odesa. 1 rooms, 12 floor. Well renovated."
L100975,2024-01-18,2024-02-01,withdrawn,rent,Kyiv,Dniprovskyi,"vul. Shevchenka, 141",50.476509,30.496908,5,13,18,70,13,20340,UAH,20340,AG8237,CityRealty,380775868486,portal_c,"Modern design, all amenities. Dniprovskyi, 70 sq.m."
L100976,2024-01-13,2024-02-15,closed,rent,Lviv,Halytskyi,"vul. Soborna, 40",49.84904,23.992758,4,12,12,38,6,8568,UAH,8568,AG2829,UrbanHouse,380766288066,portal_c,"Great location in Lviv. 4 rooms, 12 floor. Well renovated."
L100977,2024-06-09,NA,closed,rent,Lviv,Frankivskyi,"vul. Peremohy, 33",49.85675,NA,1,8,14,51,12,332,USD,12450,AG1071,CityRealty,380926754385,portal_b,"Modern design, all amenities. Frankivskyi, 51 sq.m."
L100978,2024-04-21,2024-05-20,closed,sale,Kyiv,Desnianskyi,"vul. Franka, 38",50.47713,30.501726,1,7,17,105,21,128874,USD,4832775,NA,NA,380622678423,portal_c,"Perfect for families. 1-bedroom apartment, 7/17 floor."
L100979,2024-05-25,NA,active,sale,Odesa,Kiiivskyi,"vul. Parkova, 144",NA,30.69654,3,8,10,111,21,142969,EUR,NA,NA,NA,380621108612,portal_b,"Spacious apartment near metro. 111 sq.m, 3 rooms. Excellent condition."
L100980,2024-03-07,NA,active,rent,Lviv,Halytskyi,"vul. Peremohy, 130",49.879127,24.067619,3,6,7,44,9,8652,UAH,8652,NA,NA,380992434905,portal_c,Comfortable 3-room apartment in Halytskyi district. Total area 44 sq.m.
L100981,2024-05-20,2024-06-10,withdrawn,sale,Lviv,Shevchenkivskyi,"vul. Heroiv, 134",49.84758,24.02382,3,3,8,121,16,6151019,UAH,6151019,AG6227,PrimeEstate,380594783388,portal_a,"Great location in Lviv. 3 rooms, 3 floor. Well renovated."
L100982,2024-01-10,NA,withdrawn,rent,Odesa,Prymorskyi,"vul. Sichovykh Striltsiv, 59",46.521637,30.712728,4,11,21,138,31,839,USD,31462,AG8312,PrimeEstate,380598170017,portal_c,"Great location in Odesa. 4 rooms, 11 floor. Well renovated."
L100983,2024-02-19,NA,active,rent,Odesa,Prymorskyi,"vul. Teatralna, 39",NA,30.715447,3,13,21,71,10,15968,UAH,15968,AG6222,PrimeEstate,380612621204,portal_c,Comfortable 3-room apartment in Prymorskyi district. Total area 71 sq.m.
L100984,2024-05-17,NA,active,rent,Odesa,Suvorovskyi,"vul. Shevchenka, 57",46.436941,30.713401,4,11,25,41,5,311,EUR,12689,NA,NA,380636663636,portal_b,"Modern design, all amenities. Suvorovskyi, 41 sq.m."
L100985,2024-05-12,NA,active,sale,Lviv,Lychakivskyi,"vul. Soborna, 88",49.814937,24.009632,4,7,10,96,15,3706393,UAH,3706393,AG7457,EstateGroup,380823720372,portal_b,"Great location in Lviv. 4 rooms, 7 floor. Well renovated."
L100986,2024-02-24,NA,active,rent,Odesa,Suvorovskyi,"vul. Lesi Ukrainky, 116",46.469405,30.692812,2,16,22,55,13,452,USD,16950,AG9329,PrimeEstate,380626817333,portal_c,"Great location in Odesa. 2 rooms, 16 floor. Well renovated."
L100987,2024-02-16,2024-03-08,closed,rent,Kyiv,Obolonskyi,"vul. Bandery, 50",50.429138,30.470609,5,3,7,109,23,34022,UAH,34022,AG9736,CityRealty,380832220837,portal_a,"Modern design, all amenities. Obolonskyi, 109 sq.m."
L100988,2024-05-17,NA,withdrawn,sale,Lviv,Zaliznychnyi,"vul. Peremohy, 36",NA,24.041061,1,11,13,95,NA,111834,USD,4193775,AG4718,PrimeEstate,380859972588,portal_a,"Perfect for families. 1-bedroom apartment, 11/13 floor."
L100989,2024-05-03,NA,active,rent,Odesa,Malynovskyi,"vul. Franka, 63",46.499977,30.676437,2,5,10,42,7,238,EUR,9710,AG9896,CityRealty,380528876850,portal_c,"Modern design, all amenities. Malynovskyi, 42 sq.m."
L100990,2024-01-02,2024-02-24,closed,sale,Kyiv,Desnianskyi,"vul. Soborna, 117",50.424449,30.459239,5,3,15,94,18,112977,EUR,4609462,AG6231,UrbanHouse,380668870501,portal_a,"Modern design, all amenities. Desnianskyi, 94 sq.m."
L100991,2024-01-03,NA,active,rent,Lwiv,Shevchenkivskyi,"vul. Peremohy, 117",49.866392,24.051155,3,19,25,NA,9,10658,UAH,10658,AG1545,EstateGroup,380569777608,portal_b,"Spacious apartment near metro. 51 sq.m, 3 rooms. Excellent condition."
L100992,2024-06-10,2024-07-03,closed,sale,Kyiv,Darnytskyi,"vul. Mira, 33",50.496961,NA,3,4,6,77,16,91295,USD,3423562,AG2490,UrbanHouse,380676743756,portal_b,"Modern design, all amenities. Darnytskyi, 77 sq.m."
L100993,2024-03-24,NA,active,sale,Kyiv,Desnianskyi,"vul. Teatralna, 42",50.521874,30.473375,5,3,13,42,NA,1600166,UAH,1600166,AG8827,PrimeEstate,380539992749,portal_b,"Great location in Kyiv. 5 rooms, 3 floor. Well renovated."
L100994,2024-04-13,2024-05-04,closed,sale,Kyiv,Holosiivskyi,"vul. Parkova, 92",50.524523,30.518032,5,9,16,NA,9,95668,USD,3587550,AG1961,PrimeEstate,380586802328,portal_a,"Spacious apartment near metro. 74 sq.m, 5 rooms. Excellent condition."
L100995,2024-06-24,2024-08-07,closed,sale,Odesa,Kiiivskyi,"vul. Sichovykh Striltsiv, 77",46.517696,30.678551,3,21,21,161,30,189873,USD,7120238,AG8541,EstateGroup,380606626378,portal_b,Comfortable 3-room apartment in Kiiivskyi district. Total area 161 sq.m.
L100996,2024-03-24,2024-03-27,withdrawn,sale,Odesa,Malynovskyi,"vul. Shevchenka, 12",46.483074,30.772073,5,2,25,65,14,67842,EUR,2767954,AG7902,HomeCenter,380558579122,portal_c,"Spacious apartment near metro. 65 sq.m, 5 rooms. Excellent condition."
L100997,2024-01-30,2024-03-09,closed,rent,Kyiv,Solomianskyi,"vul. Peremohy, 42",50.510771,30.525043,3,2,14,70,9,397,USD,14888,AG4346,CityRealty,380793262895,portal_a,"Great location in Kyiv. 3 rooms, 2 floor. Well renovated."
L100998,2024-05-27,NA,active,sale,Kyiv,Podilskyi,"vul. Parkova, 33",50.394001,NA,1,10,10,114,NA,6103899,UAH,6103899,AG4798,RealtyPro,380633113945,portal_a,"Perfect for families. 1-bedroom apartment, 4/10 floor."
L100999,2024-01-12,2024-02-19,closed,rent,Kyiv,Obolonskyi,"vul. Soborna, 1",50.442149,30.533056,4,6,13,30,7,6948,UAH,6948,AG3186,PrimeEstate,380504709716,portal_a,"Great location in Kyiv. 4 rooms, 6 floor. Well renovated."
L101000,2024-03-20,NA,active,rent,Lviv,Shevchenkivskyi,"vul. Sichovykh Striltsiv, 128",49.877934,NA,1,10,18,44,NA,219,EUR,8935,AG3273,HomeCenter,380708134647,portal_c,"Great location in Lviv. 1 rooms, 10 floor. Well renovated."
L101001,2024-01-10,NA,active,sale,Odesa,Malynovskyi,"vul. Bandery, 43",46.477013,30.77033,3,11,20,130,17,154979,EUR,6323143,AG7670,UrbanHouse,380603614054,portal_a,"Modern design, all amenities. Malynovskyi, 130 sq.m."
L101002,2024-04-08,NA,withdrawn,rent,Lviv,Frankivskyi,"vul. Khreshchatyk, 53",49.879136,24.032527,5,18,24,83,19,655,EUR,26724,NA,HomeCenter,380717021456,portal_c,"Spacious apartment near metro. 83 sq.m, 5 rooms. Excellent condition."
L101003,2024-03-18,2024-04-13,closed,sale,Kyiv,Dniprovskyi,"vul. Peremohy, 86",50.468462,30.491788,5,2,10,33,5,47818,USD,1793175,AG9097,UrbanHouse,380621611516,portal_a,"Great location in Kyiv. 5 rooms, 2 floor. Well renovated."
L101004,2024-06-11,NA,active,rent,Lviv,Zaliznychnyi,"vul. Bandery, 3",49.856794,24.01522,1,12,21,112,25,28516,UAH,28516,AG2120,PrimeEstate,380767777550,portal_b,Comfortable 1-room apartment in Zaliznychnyi district. Total area 112 sq.m.
L101005,2024-04-16,NA,active,rent,Lviv,Frankivskyi,"vul. Khreshchatyk, 59",49.872033,24.047391,1,19,25,96,20,29796,UAH,NA,AG5659,UrbanHouse,380655076628,portal_b,"Perfect for families. 1-bedroom apartment, 19/25 floor."
L101006,2024-06-19,2024-06-30,withdrawn,rent,Kyiv,Dniprovskyi,"vul. Peremohy, 89",50.396775,30.552241,2,2,9,50,9,336,USD,12600,AG2154,HomeCenter,380556582339,portal_b,Comfortable 2-room apartment in Dniprovskyi district. Total area 50 sq.m.
L101007,2024-02-07,NA,active,rent,Lviv,Frankivskyi,"vul. Lesi Ukrainky, 1",49.846309,NA,4,13,19,76,18,462,EUR,18850,AG4935,CityRealty,380849438709,portal_a,"Modern design, all amenities. Frankivskyi, 76 sq.m."
L101008,2024-04-21,2024-05-18,closed,rent,Kyiv,Darnytskyi,"vul. Teatralna, 132",50.391094,30.574832,4,4,21,66,NA,19669,UAH,19669,AG4986,CityRealty,380613980468,portal_a,"Modern design, all amenities. Darnytskyi, 66 sq.m."
L101009,2024-02-20,NA,active,sale,Kyiv,Obolonskyi,"vul. Soborna, 25",50.377849,30.580043,5,15,22,78,14,92393,USD,NA,AG9150,UrbanHouse,380535336750,portal_a,"Perfect for families. 5-bedroom apartment, 15/22 floor."
